VideoId,keyWords,type,length,heat,rating
3894,"74,62,41",6.0,6,115.71,3.785
3855,"5,33,24,78,73",6.0,6,113.61,3.785
2077,"19,33,6",1.0,1,95.4,3.785
3287,"7,70,6",6.0,45,124.72,3.785
409,"19,21",4.0,1,106.35,3.78
1584,"50,10",5.0,1,111.95,3.78
301,"68,30,73",1.0,1,114.24,3.78
3856,45,2.0,1,97.51,3.78
1971,"5,8,33,61,73,80",1.0,1,98.94,3.78
612,"23,30,62,73,59",1.0,1,109.15,3.78
1521,"5,37,64,47,59",6.0,6,98.86,3.78
656,"28,1,59",6.0,11,102.88,3.78
526,"7,47,75,41",6.0,6,84.05,3.78
3002,"5,73,10",4.0,1,111.53,3.78
1318,"5,8,47,1,30,59,10",6.0,5,114.73,3.78
1199,"45,73",6.0,3,111.58,3.775
1493,"5,73,22",6.0,3,120.05,3.775
697,"5,8,73,80",1.0,1,107.45,3.78
2697,"5,64,24,6",4.0,1,84.58,3.775
3644,"5,33,61",1.0,1,112.09,3.775
2289,"19,12,30,62,73",4.0,1,117.8,3.775
615,"5,37,33,61",5.0,1,107.43,3.775
857,"5,47,61,73",6.0,3,128.66,3.775
2542,"5,8,61,78,73",6.0,3,122.49,3.775
374,"19,62,22,41",6.0,3,126.6,3.775
1496,"19,41",6.0,3,114.75,3.775
2777,"19,62,59",5.0,1,115.08,3.775
1640,"5,37,47,1,6,21",4.0,3,108.61,3.775
841,"7,64,6",5.0,1,84.54,3.775
1457,19,6.0,3,79.91,3.775
3353,"5,64,47,6,10",4.0,1,105.57,3.775
984,"19,6,41",4.0,1,100.75,3.775
497,"7,47,6,41,21",5.0,1,98.54,3.775
680,"19,62,22",5.0,1,101.35,3.775
1853,"19,12,33,30,62,73",6.0,3,133.37,3.77
3043,"19,47,1,30,62,59",6.0,13,86.88,3.77
333,"5,55,8,22,9",4.0,1,99.07,3.77
3488,"5,47,73",4.0,2,113.21,3.77
143,"19,47,1,59",6.0,6,95.33,3.77
3102,"19,8,30,34,41",6.0,3,111.3,3.77
2124,"5,64,24,10",1.0,1,100.95,3.77
3099,"5,66,33,73,6,80",6.0,3,111.15,3.77
1716,"23,9",1.0,1,76.98,3.765
3940,"5,37,64,8,73,80",5.0,1,104.68,3.765
129,"5,33,73",6.0,6,103.77,3.765
2435,"7,64,8,47,1,33,30,59",6.0,5,110.52,3.765
3801,"19,66,12,30,62",6.0,3,128.65,3.765
1997,"5,64,57,6,10",1.0,1,120.03,3.765
3528,"32,72",1.0,1,89.05,3.765
3401,"5,24,10,21",1.0,1,104.98,3.765
3999,"19,12,72,30,62,59",6.0,3,116.7,3.765
3631,"23,24,30,59,21,17",6.0,3,128.99,3.765
2792,"50,6,9",6.0,8,95.35,3.765
3609,"7,64,73,6,10",6.0,5,126.08,3.76
3915,"5,8,65,21",1.0,1,100.72,3.76
3180,"23,73,6,9",4.0,2,74.63,3.76
2108,"23,72,73,41",1.0,1,96.99,3.76
688,"19,8,57",6.0,3,116.28,3.76
1505,"19,1,59",6.0,11,92.22,3.76
1137,"23,63,41",5.0,1,98.89,3.76
1850,"7,24,62,10,21",1.0,1,98.4,3.76
3007,"7,64,6",1.0,1,99.91,3.76
655,"19,51,62",5.0,1,99.63,3.76
846,"7,64,8,47,33,73,6",6.0,5,115.44,3.76
2779,"19,12,51,62",6.0,3,122.84,3.76
244,"74,78",6.0,3,112.92,3.76
482,"5,64,30,62,73,6,80",1.0,1,101.4,3.76
3824,"23,47,1,41",6.0,3,116.29,3.76
1741,"5,11,24,22,21",1.0,1,98.99,3.755
2500,"5,64,47,62,6,21",6.0,6,122.27,3.755
3307,"5,64,24,6",1.0,1,84.89,3.755
3844,28,1.0,1,76.4,3.755
1102,"19,47,1,30,62,59",6.0,6,109.42,3.755
329,19,5.0,2,90.51,3.755
25,"23,33,78,73",1.0,1,122.01,3.755
1774,"7,33,73,6",6.0,6,106.89,3.755
3406,"19,30,41",6.0,3,121.55,3.755
2439,"5,65,30,48",5.0,1,96.73,3.755
3542,"60,61,73,6",6.0,11,77.86,3.755
2497,"5,64,79,22",4.0,1,96.0,3.755
2816,"19,66,12,62,73,6",4.0,2,119.44,3.755
2445,"23,30",6.0,6,100.85,3.755
1892,"7,64,41",6.0,5,99.02,3.755
669,"49,24,46",4.0,1,120.24,3.75
1672,"23,22,41",6.0,3,113.27,3.75
2433,"7,47,75,30",6.0,6,86.8,3.75
1555,"5,8,22",6.0,3,129.62,3.75
434,"7,73",5.0,1,98.4,3.75
2321,"23,65,6",1.0,1,90.17,3.75
460,"52,6",6.0,5,87.14,3.75
1626,"5,37,64,6",6.0,11,93.72,3.75
3643,"5,78,73",1.0,1,106.76,3.75
1633,"5,11,73,38,21",6.0,2,121.38,3.75
3089,"5,64,57,6,10",1.0,1,119.9,3.75
1372,"19,63,30,41",5.0,1,104.68,3.75
3146,"5,61,30,73,80",5.0,1,81.83,3.75
3849,"5,64,57",6.0,3,125.81,3.745
2209,"7,64,47,75,6",6.0,6,96.95,3.745
3828,"23,72,73,41",4.0,1,107.2,3.745
3010,"19,30,62",6.0,3,119.39,3.745
777,77,4.0,1,98.8,3.745
3598,"19,8,30",1.0,1,85.38,3.745
1611,"5,8,33,73,6",6.0,19,91.82,3.745
322,"7,64,47,6",5.0,1,102.89,3.745
1184,"5,8,47,30,62,21",4.0,1,115.16,3.745
674,"19,8,41",5.0,1,84.17,3.745
3357,"5,30,73,80",6.0,6,102.21,3.745
766,"19,8,6,9",4.0,1,98.38,3.745
3492,"7,6,21",1.0,1,93.02,3.74
2908,"32,22,41",6.0,3,111.82,3.74
1458,"5,37,64,8,73,6",1.0,1,84.79,3.74
1562,"19,62,41",4.0,1,103.33,3.74
2188,"23,30,59,38,41",6.0,3,110.47,3.74
2296,"19,24,10",6.0,3,118.62,3.74
433,"23,63,30,41",6.0,3,106.02,3.74
1212,"23,6,9",1.0,1,89.82,3.74
2452,"5,37,6,21",4.0,1,92.87,3.74
1033,"19,8,65,30,21",5.0,1,108.99,3.735
2588,"5,33,73",6.0,6,118.89,3.735
3466,"19,70,22",4.0,1,108.48,3.735
894,"7,64,75,73",1.0,1,75.98,3.735
3592,"7,64,47,75,6",1.0,1,70.96,3.735
17,"7,73",6.0,3,122.55,3.735
397,"7,47,65,1",6.0,3,117.1,3.735
3493,"19,65,51",1.0,1,111.36,3.735
3257,"19,15,66,30,62",4.0,1,120.82,3.735
498,"7,8,47,11,6,21,17",4.0,2,107.05,3.735
922,"19,62,6,9",5.0,1,95.31,3.735
3439,"7,8,30,59",6.0,3,92.33,3.735
562,"5,37,64,47",6.0,11,76.78,3.735
388,"7,47",5.0,1,94.91,3.735
2040,"19,41",4.0,1,101.92,3.735
1451,"19,62,22",4.0,1,105.31,3.735
3987,"5,64,8,61,30",5.0,1,93.25,3.735
1936,"5,33,30,73",6.0,6,105.24,3.735
833,19,1.0,1,105.12,3.73
1757,"7,8,47,75,41",4.0,1,77.44,3.73
1899,"5,22",4.0,1,113.38,3.73
1941,"7,64,47,75,6",1.0,1,76.0,3.73
2955,"7,47,75,73,6",1.0,1,75.42,3.73
459,"5,37,8,47,73",4.0,1,114.1,3.73
1448,"19,51",5.0,5,108.52,3.73
3702,"5,8,73,80,10",6.0,5,103.48,3.73
339,"5,37,66,47,1,62,6",4.0,1,90.55,3.73
2530,"7,64,24",6.0,6,87.98,3.73
3898,39,6.0,10,69.43,3.73
338,"19,33,79,73",4.0,2,95.95,3.73
1425,"5,33,61,73,80",5.0,1,94.07,3.73
1530,"19,16,78",4.0,1,110.65,3.73
1551,"19,8,6,9",5.0,2,86.05,3.73
1346,"19,8,30",6.0,2,117.89,3.73
1740,"5,24,10",6.0,5,117.21,3.73
1770,"5,64,8,57,41,9",5.0,1,71.83,3.73
710,"19,1,30,22,21",4.0,1,100.28,3.725
3632,"19,62,6,41",6.0,3,112.31,3.725
1687,"19,62,22,9",6.0,6,116.72,3.725
1253,23,5.0,1,85.59,3.725
1995,"5,6,9",6.0,11,104.77,3.725
3847,"5,64,24,6,21",6.0,3,114.53,3.725
1860,"19,47,6",4.0,1,113.25,3.725
2729,"19,1,59",6.0,11,90.52,3.725
2405,"5,33,62,73,22,80",6.0,5,110.84,3.725
2695,"5,63,21",4.0,1,81.64,3.73
1705,"81,9,10",6.0,11,99.49,3.725
995,"19,30,21",6.0,3,99.63,3.725
2652,"19,62,22",5.0,2,84.92,3.725
756,"5,37,8,73,10",6.0,6,115.09,3.725
3020,"5,11",6.0,3,113.81,3.725
420,"23,30,62,38",6.0,6,118.46,3.725
3994,"19,8,6,9",1.0,1,88.05,3.725
1627,"7,64,33,73,6,9",6.0,6,102.81,3.725
3218,"7,64,47,30",4.0,2,97.77,3.72
1255,"7,64,47,1,30,10",6.0,6,116.98,3.72
2966,"7,15,47,65,30",6.0,3,127.01,3.72
3804,"5,64,8,47,6,21",6.0,6,122.54,3.72
2337,"5,64,66,73,10",6.0,5,120.33,3.72
1302,"5,37,47,6",1.0,1,109.81,3.72
3723,"5,37,57,6,10",6.0,9,110.86,3.72
524,"60,61,73,80",4.0,3,84.51,3.72
972,"5,21,17",6.0,5,123.15,3.72
2750,"5,47,33,61,6",6.0,3,113.78,3.715
3176,"19,6,9",6.0,7,79.04,3.715
3822,"19,51,73",6.0,3,120.02,3.715
79,"19,62,22,41",4.0,1,105.62,3.715
827,"19,30,62,6",4.0,1,107.87,3.715
1931,"5,33,80",6.0,3,115.98,3.715
85,"19,66,47,12,30",6.0,6,115.1,3.715
647,"5,37,64,47,6",1.0,1,122.62,3.715
1858,"5,37,64,47,6,10",5.0,1,103.31,3.715
677,"7,8",1.0,1,87.06,3.715
1164,"7,64,47,78,6",4.0,1,96.01,3.715
3122,"5,64,65,48,6",6.0,5,110.82,3.715
2952,"5,37,64,47,75",6.0,56,130.49,3.715
1788,"5,37,65,57,6",6.0,5,79.83,3.715
926,"5,47,1,6",6.0,8,90.18,3.715
3067,"5,64,62,6",5.0,1,108.94,3.71
2678,"5,11,73",1.0,1,98.38,3.71
3458,23,1.0,1,83.64,3.71
452,"19,62,6,9",5.0,1,106.79,3.71
1595,"5,37,64,47,6",6.0,21,108.79,3.71
2482,"7,47,73,6",1.0,1,96.35,3.71
443,"7,73,6",1.0,1,99.29,3.71
3440,"5,61,30,73,80",5.0,1,82.83,3.71
242,"7,64,47,1,21",1.0,1,100.19,3.71
1538,"19,65,62,22,9",6.0,3,99.76,3.71
197,"28,72,30,59",1.0,1,82.3,3.71
1561,"5,37,48",6.0,2,125.0,3.705
1776,"5,37,6",6.0,6,108.28,3.705
3997,"7,64,24,79,6",5.0,2,81.64,3.705
1156,"19,62,59",1.0,1,73.26,3.705
104,"81,9",6.0,5,106.47,3.705
363,"19,24,10",6.0,3,124.83,3.705
2458,"5,33,61,73",6.0,5,117.81,3.705
1797,"5,37,8,24,73,59",6.0,3,113.36,3.705
2293,"19,62,59",5.0,1,112.5,3.705
953,"7,6,21",1.0,1,89.08,3.705
2480,19,6.0,3,74.69,3.705
1817,"23,30,62",6.0,3,123.27,3.705
3750,"5,8,24",6.0,6,117.44,3.705
3316,"49,63,24,21",6.0,1,110.07,3.705
2454,"7,64,8,47,65,30",5.0,2,85.88,3.705
421,"74,78",6.0,3,119.58,3.705
3097,"5,64,12,73,6,80",4.0,2,99.76,3.705
2815,"7,64,8,75,73",1.0,1,109.83,3.7
796,"7,64",1.0,1,79.49,3.7
3703,"23,65,41",1.0,1,86.94,3.7
2163,"19,8,47,1",6.0,6,111.34,3.7
3338,"81,9",6.0,15,73.17,3.7
3418,"3,30,62,22",6.0,3,121.77,3.7
1224,"5,37,8,47,75",1.0,1,113.85,3.7
445,7,1.0,1,66.55,3.7
760,"19,12,51,62",4.0,1,99.15,3.7
2214,"5,64,66,12,10",6.0,3,128.12,3.7
336,"23,24,30,59,21,17",6.0,3,132.85,3.7
3015,45,2.0,1,93.6,3.7
2009,"23,30,21",1.0,1,113.22,3.695
178,28,1.0,1,76.56,3.695
1273,"5,64,47,1,41",6.0,3,112.82,3.695
1249,"7,64,8,47,61,6",5.0,1,107.24,3.695
3868,"43,47,72,73",1.0,2,98.31,3.695
49,"49,75,24,21",6.0,5,97.63,3.695
387,"5,8,47,11",6.0,3,131.53,3.695
3966,"27,21",5.0,1,99.93,3.695
483,"19,9",4.0,1,81.59,3.695
1419,"19,8,30,6,41,21",6.0,3,86.38,3.695
2381,"19,66,11,30,6,21",5.0,1,111.24,3.695
2506,"5,64,6,21",5.0,2,99.68,3.695
2387,"7,64,47,1,6",1.0,1,102.6,3.695
355,"19,62,6,9",6.0,8,111.73,3.69
1260,"7,64,8,11,78,30,59,21",6.0,5,111.73,3.69
2969,"19,1",5.0,1,97.01,3.69
1317,23,1.0,1,92.96,3.69
1422,"5,37,8,33,73,6",6.0,6,113.63,3.69
134,"19,41",6.0,10,69.35,3.69
3235,"7,73,6",6.0,6,99.84,3.69
3633,"5,37,64,6",1.0,1,88.07,3.69
2561,"19,8,47,65,73",6.0,6,95.58,3.69
2650,"19,57,41",4.0,1,81.95,3.69
949,"5,8,33,62,73",6.0,3,110.11,3.69
496,"74,62,41",6.0,3,106.08,3.69
3134,"19,30,62,6",4.0,1,112.67,3.69
3613,"5,11,57",6.0,3,118.27,3.69
1977,"19,1,30,59",5.0,1,101.98,3.685
548,"7,64,8,47,75",6.0,11,86.2,3.685
778,"7,64,24,79,6",4.0,1,94.85,3.685
2751,"19,73",5.0,1,83.4,3.685
1032,"19,73",6.0,3,90.46,3.685
3281,"19,33,73",5.0,6,101.34,3.685
643,"5,11,22,21,17",5.0,1,112.32,3.685
3137,"19,66",5.0,2,103.97,3.685
27,"19,15,66,12,30,62",5.0,2,118.84,3.685
1036,"19,66,12,22,41",5.0,2,105.7,3.685
703,"7,64,47,6",5.0,1,103.98,3.685
1322,"7,64,47",6.0,3,106.68,3.685
2640,"23,30,41,21",6.0,3,118.23,3.685
2362,"5,33,30,6",6.0,6,117.45,3.685
288,"19,12,72,30,62,59",6.0,3,122.38,3.685
3315,"77,22,41",4.0,1,99.88,3.685
464,"5,37,47,70,73",4.0,1,107.73,3.68
2021,"5,37,33,73,6",6.0,11,101.8,3.68
3039,"5,47,24,73,59",6.0,3,122.62,3.68
1393,"19,8,30,62",6.0,3,124.03,3.68
2626,"26,62,59",4.0,1,108.36,3.68
1671,"5,47,22,10",6.0,6,110.93,3.68
1844,"77,22,41",4.0,1,94.77,3.68
82,"5,11,24,22,21",1.0,1,97.25,3.68
3003,50,5.0,1,109.51,3.675
1125,19,5.0,1,109.28,3.675
1767,"5,6,9",6.0,26,111.26,3.675
263,"5,73,22",6.0,3,124.55,3.68
2143,"5,64,51",6.0,11,71.15,3.675
1929,"7,8,65,41",6.0,11,79.61,3.675
3376,"5,37,64,47,6,10",5.0,1,100.33,3.675
1489,"81,9",5.0,1,84.93,3.675
3397,"19,41",3.0,15,91.09,3.675
512,"5,64,57,62,6",5.0,1,88.68,3.675
3165,"52,78,73",6.0,3,119.61,3.675
3730,"5,33,73,80",6.0,6,92.21,3.675
1193,"23,30,9",6.0,6,117.14,3.675
2597,"19,41",6.0,3,124.43,3.675
312,"19,51",5.0,1,105.19,3.67
1034,"7,64,47,75,6",1.0,1,75.31,3.67
3748,"23,66,11,78,21",5.0,1,123.36,3.67
3719,"19,62,41",5.0,1,104.31,3.67
439,"19,30,6,21",5.0,3,92.05,3.67
446,"23,78,30,22",6.0,3,112.5,3.67
1460,"5,37,64,24,6",5.0,1,85.48,3.67
1345,"5,33,61,72,30,73,80",6.0,6,109.27,3.67
1211,"19,47,73",6.0,15,75.55,3.67
3377,45,2.0,1,93.8,3.67
3709,"5,37,64,8,47,75",1.0,1,111.71,3.67
2403,"5,33,73,22,80",1.0,1,91.31,3.67
3422,"5,8,73",4.0,2,112.9,3.67
1535,"5,11,21,17",1.0,1,111.62,3.665
543,45,2.0,1,84.72,3.665
2762,"7,64,47,75,6",1.0,1,75.18,3.665
3665,"60,79,78,73",6.0,3,105.81,3.665
957,"5,75,33,9",1.0,1,85.81,3.67
1943,"19,30,62,6,17",6.0,5,122.42,3.665
765,"19,66,62,22",4.0,1,106.11,3.665
3988,"5,37,64,6",5.0,1,84.83,3.665
1046,"5,33,73",5.0,1,89.67,3.665
469,"2,1,59",1.0,1,81.3,3.665
2900,"52,22,21,46",6.0,3,111.1,3.665
924,"7,64,47,75",1.0,1,91.86,3.665
1472,"7,73",1.0,1,66.7,3.665
855,"5,8,61,73,80",1.0,1,78.91,3.665
3802,"23,47,72,30,62",6.0,3,103.03,3.665
1140,"5,66,33,73,6,80",6.0,3,115.2,3.665
3037,"5,47,70,73",1.0,1,106.16,3.66
3505,"5,37,47,70,1,24,73",1.0,1,99.21,3.66
1678,"5,8,9",1.0,1,78.01,3.66
2833,"19,62",3.0,2,116.46,3.66
1676,7,1.0,1,75.0,3.66
2572,"23,65",6.0,6,71.28,3.66
932,"19,24",5.0,1,113.74,3.66
1291,"19,22,41,10",6.0,3,117.16,3.66
2860,"28,12,30,59,21",6.0,3,116.68,3.66
379,"19,8,73,6,9",6.0,6,112.12,3.66
582,"19,66,12,30",4.0,1,105.82,3.66
3494,"3,24,30,22",4.0,1,103.78,3.66
699,"19,1,59",6.0,10,95.13,3.66
2475,"19,12,30,62",6.0,3,126.47,3.66
1222,"7,64,8,47,75",1.0,1,112.79,3.66
3978,"7,64,47,1,6",1.0,1,100.39,3.66
588,"19,8,72",4.0,1,97.52,3.66
3701,"7,64,24,79,6",4.0,1,95.62,3.655
3314,"7,8,6",6.0,6,94.59,3.655
1284,"5,37,33,73",6.0,10,76.46,3.655
1540,"19,6",6.0,20,79.81,3.655
172,"23,47,30",1.0,1,79.07,3.655
1477,"7,47,6,21",6.0,5,106.43,3.655
141,"28,30,59",1.0,1,83.24,3.65
664,"7,8,65,30",6.0,11,81.27,3.65
2595,"5,75,33",6.0,12,81.2,3.65
1993,"7,73,6",1.0,1,96.91,3.65
304,"5,64,15,11,62,6,21",4.0,1,77.2,3.65
1115,"5,75,1,59",1.0,1,80.55,3.65
572,"19,8,30",5.0,1,102.99,3.65
3211,"5,64,79,6",6.0,5,90.64,3.65
3549,"19,8,30,73,41",5.0,1,104.79,3.645
3027,"26,38,41",6.0,3,113.01,3.645
1242,"5,37,6",4.0,3,84.52,3.645
267,"5,72",2.0,1,112.35,3.645
3981,"5,75,33",6.0,9,87.15,3.645
487,"19,47,1,59",1.0,1,84.51,3.645
3939,"23,62,41",1.0,1,75.4,3.645
3358,"7,8,65,73,21",6.0,3,88.65,3.645
2261,"23,41",1.0,1,84.49,3.645
741,52,5.0,1,113.58,3.645
3832,"5,37,64,6",5.0,1,85.82,3.645
2360,"19,66,61,30,73",6.0,3,111.26,3.645
3690,"19,66,30",6.0,3,113.45,3.645
1289,"5,64,47",4.0,1,100.97,3.645
2242,"5,47,1,62,59",6.0,10,86.97,3.645
1456,"7,64,78,73",1.0,1,112.37,3.64
2233,"19,22,41",6.0,3,116.65,3.64
1724,"19,51,41",4.0,1,96.4,3.64
3983,"2,73",1.0,1,84.33,3.64
3497,"23,1,59",6.0,11,80.92,3.64
1617,19,5.0,1,110.49,3.64
2633,"7,47,6,21",6.0,11,87.88,3.64
1247,"19,30,41",5.0,1,106.1,3.64
3887,"5,8,61,78,73,80",4.0,2,97.59,3.64
3919,19,6.0,3,85.14,3.64
125,"28,73,6,41",5.0,2,93.91,3.635
600,"43,8,11,24,78,21",6.0,3,113.93,3.635
814,"7,64,8,1,73",6.0,9,79.43,3.635
3484,"5,37,79,73",4.0,1,96.49,3.635
3442,"19,62,6,9",4.0,1,80.13,3.625
2234,"7,64,47,75,6",1.0,1,76.56,3.635
3555,"5,33,73",6.0,8,83.66,3.635
1085,"5,8,11,78,73,21",6.0,3,127.07,3.635
2087,"19,21",6.0,10,90.61,3.635
227,"5,64,79,22",4.0,1,102.01,3.635
2599,"19,8,47,30",6.0,3,110.11,3.635
2176,"7,64,33,61,30,73,6",6.0,6,100.6,3.635
1612,"5,33,61",6.0,6,89.07,3.635
1968,"26,59",5.0,1,110.85,3.635
3196,39,5.0,1,95.74,3.635
2944,"28,65,11,24,78,21",6.0,3,105.35,3.635
1945,"7,64,6",5.0,1,82.39,3.635
3516,"23,33,61,30,73,80",1.0,1,91.87,3.635
2582,"28,75",1.0,1,64.02,3.635
2343,"5,33,73,6",6.0,10,75.28,3.635
185,"7,33,73,6,80",6.0,15,75.38,3.635
2196,"5,47,1,30,10",6.0,2,107.16,3.635
3817,"23,30,73,6",1.0,1,97.88,3.635
3479,"19,65,30,59",4.0,1,113.84,3.635
2010,"7,64",6.0,3,86.26,3.635
492,"45,59",1.0,1,73.77,3.63
1775,"5,47,6,21",5.0,3,113.09,3.63
1202,"7,47,1,30",6.0,11,83.63,3.63
1805,"19,1,62,41",6.0,3,100.66,3.63
3924,"7,47",5.0,1,98.16,3.63
402,"5,47,21",5.0,1,98.47,3.63
280,19,5.0,1,72.86,3.625
3551,"23,33,73,6",4.0,1,106.21,3.63
1871,"68,30,62",6.0,3,117.27,3.63
40,"19,12,51",1.0,1,106.36,3.63
2002,"19,66,62,6,9",6.0,3,107.59,3.63
2392,"68,72,62,59",5.0,1,106.99,3.63
2358,"19,30,62,6,21",6.0,6,102.25,3.63
53,"77,80",1.0,1,95.01,3.63
92,"5,64,57,6,10",5.0,1,100.4,3.63
1663,"19,41",3.0,13,96.77,3.63
1437,19,5.0,1,100.58,3.63
3336,"19,62",5.0,8,98.08,3.63
389,"5,37,33,73,6",6.0,11,91.82,3.63
2687,"19,30,62,22",4.0,1,116.43,3.625
2647,"5,37,21",6.0,6,75.72,3.625
2471,"7,33,30,73",1.0,1,110.01,3.625
1127,"5,64,47,1,59",6.0,10,91.14,3.625
1296,"5,66,47,10",6.0,3,126.46,3.625
1881,"19,51,73",6.0,3,126.37,3.625
138,"7,47",1.0,1,79.47,3.625
1225,"7,64,24,6",6.0,3,83.72,3.625
396,"19,62,21",6.0,3,102.73,3.625
3004,"60,73",6.0,9,75.98,3.625
1018,"19,66,47,30",4.0,1,100.02,3.625
3303,"5,47,57,62,10",6.0,6,86.22,3.625
1735,"7,65,30",6.0,11,87.81,3.625
2357,"19,51",5.0,1,100.78,3.625
691,"7,64,47,51",5.0,1,104.64,3.625
3625,"5,33,73",5.0,1,107.41,3.62
566,"5,64,12,33,79,73,6,80",6.0,6,103.77,3.625
320,"19,8,12,30,41",6.0,5,117.53,3.62
2525,"5,8,62,41",4.0,1,124.6,3.62
158,"7,47,75",6.0,6,69.72,3.62
1940,"19,61",5.0,1,86.04,3.62
1733,"7,64,65",6.0,6,76.35,3.62
1816,"7,64,47,73,6",1.0,1,116.3,3.62
2835,"23,33,73,6,9",6.0,3,99.0,3.62
1057,"19,8,62,59",4.0,1,85.41,3.62
812,"23,62,34",4.0,1,96.38,3.62
534,"5,15,8,11,17",6.0,6,105.69,3.62
3147,"7,64,47,1,6",6.0,5,100.13,3.62
3451,"7,64,47,1",6.0,9,102.93,3.62
978,"7,47,75",1.0,1,75.39,3.62
1073,"19,6",6.0,7,72.64,3.62
1571,"19,21",1.0,1,103.8,3.62
3068,"7,64,73,6",6.0,11,72.22,3.62
3671,"5,15,8,47,24,73,10,21",6.0,3,102.64,3.615
686,"19,66,75,62,6,41",1.0,1,74.71,3.615
3984,"5,37,33,73,6",6.0,11,86.99,3.615
1209,"7,64,47,75,73,6",1.0,1,71.94,3.615
2938,"19,62,22,41",6.0,3,100.25,3.615
3225,"19,66,62",4.0,1,105.1,3.615
2430,"19,8,30",4.0,1,82.4,3.615
3534,"60,61,73,80",3.0,1,102.03,3.615
1471,"19,65,30",5.0,1,92.21,3.615
2630,"19,8,41",4.0,1,106.77,3.615
155,"19,73,22,41,80",1.0,1,83.73,3.61
1727,"23,78,30,62",6.0,3,120.29,3.61
1778,"60,61,73,6,80",6.0,8,82.57,3.61
97,19,5.0,1,93.53,3.61
3673,"5,47,61",3.0,1,104.78,3.61
3385,"19,66,75,62,6,41",1.0,1,74.68,3.61
1280,"19,33,73",5.0,1,86.67,3.61
1963,"7,8,47,11,6,21,17",4.0,2,105.08,3.61
1237,"32,75",1.0,1,65.55,3.61
2543,"7,64,47",6.0,19,74.7,3.61
1121,"19,51,62",5.0,1,90.05,3.61
3360,"19,51",5.0,1,108.16,3.61
1717,"5,64,73,6",4.0,1,101.06,3.61
556,"5,47,1,22,21",6.0,3,122.44,3.61
809,"19,30,62,73",6.0,3,106.27,3.61
270,"5,8,33,61,79,73,6",1.0,1,114.43,3.605
2345,"5,37,8,6,21",5.0,1,119.2,3.605
1469,"5,37,47,1",6.0,3,121.56,3.605
192,"5,64,66,47,12,1,62,6",6.0,3,129.25,3.605
2819,19,5.0,1,97.22,3.605
2195,"5,37,73,80",4.0,2,97.85,3.605
2251,"5,64,11,6,21",4.0,1,96.16,3.605
1961,"5,33,73,10",1.0,1,86.52,3.605
3113,"7,8",1.0,1,74.09,3.605
3998,"5,64,66,57,62,6,10",6.0,3,122.8,3.605
2308,"5,37,64,8,66,33,30,73",4.0,2,95.21,3.605
3754,"19,30,62,38",6.0,3,110.57,3.605
2782,"43,11,21",6.0,3,110.25,3.605
3745,"5,37,33,79,30,73",4.0,1,101.84,3.6
3722,45,2.0,1,98.07,3.6
2614,"28,80",1.0,1,74.08,3.6
2066,"7,47,75,6",1.0,1,72.32,3.6
863,40,5.0,1,72.05,3.6
910,"14,62",5.0,2,102.05,3.6
1722,"5,37,64,6",5.0,1,83.01,3.6
3349,"19,15,47,65,24,62,59,21",6.0,3,116.4,3.6
1761,"5,47,65,57,48,6,10",4.0,1,87.02,3.6
832,"5,37,64,47,75",6.0,39,117.65,3.6
636,"45,62,59,41",1.0,1,66.25,3.6
3262,"5,1,73,10",5.0,1,98.86,3.6
2934,"5,11,73",1.0,1,105.0,3.595
700,"19,47,41",6.0,5,101.86,3.595
3654,"19,66,51",4.0,1,101.6,3.595
3390,"23,47,73",4.0,1,75.02,3.595
2466,"23,47,12,30,59",6.0,3,91.97,3.595
3183,19,5.0,1,87.18,3.595
3312,"52,79,21",6.0,3,98.64,3.595
835,"7,8,47",6.0,8,81.88,3.595
1544,"23,47,78,62,22,38",6.0,3,114.21,3.595
1894,"5,37,33,61,79,30,73",1.0,1,96.74,3.59
2118,5,3.0,2,108.97,3.59
3343,"19,73",6.0,14,85.64,3.59
2162,"5,37,64,47,30",4.0,1,106.54,3.59
3145,"19,66,47,1",4.0,1,101.43,3.59
2568,"7,47,1",1.0,1,116.3,3.59
740,"28,75,1,59",1.0,1,76.48,3.59
71,"19,47,1,30,62,73,59",6.0,11,90.6,3.59
2624,"7,47,75",1.0,1,79.67,3.59
908,"19,8,30,62",6.0,3,112.74,3.59
1791,"5,33,73,6",4.0,1,82.39,3.59
3536,"19,8",5.0,1,83.67,3.59
3223,"19,30,62,41",6.0,3,108.68,3.59
951,"19,62,41",6.0,3,109.85,3.585
3403,74,6.0,13,86.37,3.585
793,"23,65",6.0,11,77.11,3.585
1012,"23,30,41",6.0,3,117.02,3.585
3601,"5,37,64,6",5.0,1,86.6,3.585
1024,"23,1,61,24,78,6,21",6.0,6,107.66,3.585
72,"7,1",1.0,1,86.42,3.585
2081,"19,66,61,30,73",5.0,1,88.62,3.585
1235,"7,64,8,65,6,21",1.0,1,123.76,3.585
210,"5,37,64,66,73",5.0,1,77.79,3.58
1754,"5,64,47,6",5.0,1,97.84,3.585
2001,"5,8,30,73",1.0,1,106.57,3.585
2894,"23,21",6.0,3,103.15,3.58
3032,"5,37,47,1",6.0,3,110.65,3.58
2776,"7,47",4.0,1,83.33,3.58
1370,"19,8,30,22,41",6.0,3,100.92,3.58
787,"5,22,21,17",5.0,1,101.96,3.58
1598,"7,64,72,73,41",6.0,3,102.64,3.58
